Elspot Prices in DKK/MWh;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2018;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
01.06.2017;03 - 04;158,61;153,92;153,92;153,92;153,92;153,92;153,92;153,92;153,92;153,92;153,92;153,92;153,92;153,92;153,92;153,92;153,92
01.06.2017;04 - 05;164,04;162,48;162,48;162,48;162,48;162,48;162,48;162,48;162,48;162,48;162,48;162,48;162,48;162,48;162,48;162,48;162,48
01.06.2017;05 - 06;178,92;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24
01.06.2017;06 - 07;201,68;199,6;199,6;199,6;199,6;199,6;199,6;199,6;199,6;199,6;199,6;199,6;199,6;195,73;199,6;199,6;199,6
01.06.2017;07 - 08;239,33;278,16;278,16;278,16;278,16;278,16;278,16;278,16;204,88;204,88;204,88;278,16;278,16;181,97;278,16;278,16;278,16
01.06.2017;08 - 09;255,03;298,18;298,18;298,18;298,18;298,18;298,18;298,18;206,59;206,59;206,59;298,18;298,18;182,71;298,18;298,18;298,18
01.06.2017;09 - 10;244,91;282,92;282,92;282,92;282,92;282,92;282,92;282,92;206,74;206,74;206,74;282,92;282,92;182,19;282,92;282,92;282,92
01.06.2017;10 - 11;214,85;247,29;247,29;247,29;247,29;247,29;247,29;247,29;206,37;206,37;206,37;247,29;247,29;182,04;247,29;281,44;281,44
01.06.2017;11 - 12;212,99;245,5;245,5;245,5;245,5;245,5;245,5;245,5;204,96;204,96;204,96;245,5;245,5;181,82;245,5;284,19;284,19
01.06.2017;12 - 13;207,41;230,7;230,7;230,7;230,7;230,7;230,7;230,7;204,51;204,51;204,51;230,7;230,7;181,45;230,7;286,2;286,2
01.06.2017;13 - 14;208,45;237,02;237,02;237,02;237,02;237,02;237,02;237,02;204,07;204,07;204,07;237,02;237,02;181,38;237,02;290,51;290,51
01.06.2017;14 - 15;207,26;233,15;233,15;233,15;233,15;233,15;233,15;233,15;204,21;204,21;204,21;233,15;233,15;181,38;233,15;283,44;283,44
01.06.2017;15 - 16;211,73;253,54;253,54;253,54;253,54;253,54;253,54;253,54;203,62;203,62;203,62;253,54;253,54;181,45;253,54;277,12;277,12
01.06.2017;16 - 17;211,5;253,76;253,76;253,76;253,76;253,76;253,76;253,76;203,4;203,4;203,4;253,76;253,76;181,15;253,76;253,76;253,76
01.06.2017;17 - 18;223,41;272,81;272,81;272,81;272,81;272,81;272,81;272,81;202,65;202,65;202,65;272,81;272,81;181,08;272,81;272,81;272,81
01.06.2017;18 - 19;228,91;285,53;285,53;285,53;285,53;285,53;285,53;285,53;201,68;201,68;201,68;285,53;285,53;181,08;285,53;285,53;285,53
01.06.2017;19 - 20;234,27;312,76;312,76;312,76;312,76;312,76;312,76;312,76;201,39;201,39;201,39;312,76;312,76;181,15;312,76;312,76;312,76
01.06.2017;20 - 21;214,56;251,46;251,46;251,46;251,46;251,46;255,92;255,92;200,64;200,64;200,64;251,46;251,46;181,15;251,46;251,46;251,46
01.06.2017;21 - 22;213,96;246,4;246,4;246,4;246,4;246,4;256,44;256,44;201,24;201,24;201,24;246,4;246,4;181,15;246,4;246,4;246,4
01.06.2017;22 - 23;209,65;236,65;236,65;236,65;236,65;236,65;305,32;305,32;200,94;200,94;200,94;236,65;236,65;181;236,65;236,65;236,65
01.06.2017;23 - 00;197,67;196,48;196,48;196,48;196,48;196,48;255,1;255,1;196,48;196,48;196,48;196,48;196,48;180,78;196,48;196,48;196,48
02.06.2017;00 - 01;194,84;196,26;196,26;196,26;196,26;196,26;196,26;196,26;196,26;196,26;196,26;196,26;196,26;180,93;196,26;196,26;196,26
02.06.2017;01 - 02;190,75;192,16;192,16;192,16;192,16;192,16;192,16;192,16;192,16;192,16;192,16;192,16;192,16;180,71;192,16;192,16;192,16
02.06.2017;02 - 03;182,27;185,92;185,92;185,92;185,92;185,92;185,92;185,92;185,92;185,92;185,92;185,92;185,92;180,48;185,92;185,92;185,92
02.06.2017;03 - 04;181,23;182,94;182,94;182,94;182,94;182,94;182,94;182,94;182,94;182,94;182,94;182,94;182,94;180,34;182,94;182,94;182,94
02.06.2017;04 - 05;181,3;181,08;181,08;181,08;181,08;181,08;209,35;209,35;181,08;189,78;181,08;181,08;181,08;180,41;181,08;181,08;181,08
02.06.2017;05 - 06;193,73;194,47;194,47;194,47;194,47;194,47;210,99;210,99;194,47;194,47;194,47;194,47;194,47;180,71;194,47;194,47;194,47
02.06.2017;06 - 07;215,23;262,84;262,84;262,84;262,84;262,84;262,84;262,84;200,87;200,87;200,87;262,84;262,84;181,53;262,84;262,84;262,84
02.06.2017;07 - 08;241,42;299,37;299,37;299,37;299,37;299,37;299,37;299,37;211,51;211,51;211,51;299,37;299,37;187,11;299,37;299,37;299,37
02.06.2017;08 - 09;245,43;308,74;308,74;308,74;308,74;308,74;308,74;308,74;214,48;214,48;214,48;308,74;308,74;189,86;308,74;320,27;320,27
02.06.2017;09 - 10;244,91;297,29;297,29;297,29;297,29;297,29;297,29;297,29;214,56;214,56;214,56;297,29;297,29;191,05;297,29;319,98;319,98
02.06.2017;10 - 11;241,19;287,69;287,69;287,69;287,69;287,69;287,69;287,69;214,04;214,04;214,04;287,69;287,69;187,48;287,69;287,69;287,69
02.06.2017;11 - 12;231,89;288,88;288,88;288,88;288,88;288,88;288,88;288,88;212,4;212,4;212,4;288,88;288,88;186,66;288,88;288,88;288,88
02.06.2017;12 - 13;227,28;284,56;284,56;284,56;284,56;284,56;277,79;284,56;211,43;211,43;211,43;284,56;284,56;182,12;284,56;320,05;320,05
02.06.2017;13 - 14;222,3;267,45;267,45;267,45;267,45;267,45;260,98;267,45;211,14;211,14;211,14;267,45;267,45;181,68;267,45;267,45;267,45
02.06.2017;14 - 15;214,93;256,29;256,29;256,29;256,29;256,29;251,98;256,29;210,17;210,17;210,17;256,29;256,29;181,45;256,29;256,29;256,29
02.06.2017;15 - 16;206,97;259,05;259,05;259,05;259,05;259,05;259,05;259,05;200,35;200,35;200,35;259,05;259,05;180,78;259,05;259,05;259,05
02.06.2017;16 - 17;207,64;267,53;267,53;267,53;267,53;267,53;267,53;267,53;199,9;199,9;199,9;267,53;267,53;180,56;267,53;267,53;267,53
02.06.2017;17 - 18;217,01;295,35;295,35;295,35;295,35;295,35;295,35;295,35;199,46;199,46;199,46;295,35;295,35;180,48;295,35;295,35;295,35
02.06.2017;18 - 19;225,94;318,27;318,27;318,27;318,27;318,27;318,27;318,27;199,46;199,46;199,46;318,27;318,27;180,41;318,27;318,27;318,27
02.06.2017;19 - 20;224,82;326;326;326;326;326;334,04;334,04;198,04;198,04;194,4;326;326;180,41;326;326;326
02.06.2017;20 - 21;213,37;274,22;274,22;274,22;274,22;274,22;323,77;323,77;197;197;194,1;274,22;274,22;180,34;274,22;274,22;274,22
02.06.2017;21 - 22;212,1;274,07;274,07;274,07;274,07;274,07;312,31;312,31;196,48;196,48;193,06;274,07;274,07;180,19;274,07;274,07;274,07
02.06.2017;22 - 23;212,55;291,48;291,48;291,48;291,48;291,48;312,17;312,17;195,96;195,96;191,2;291,48;291,48;180,11;291,48;291,48;291,48
02.06.2017;23 - 00;200,65;249,45;249,45;249,45;249,45;249,45;272,59;272,59;195,44;195,44;187,48;249,45;249,45;180,04;249,45;249,45;249,45
03.06.2017;00 - 01;200,56;223,4;223,4;223,4;223,4;223,4;223,77;223,77;195,8;195,8;195,8;223,4;223,4;194,83;223,4;223,4;223,4
03.06.2017;01 - 02;199,15;223,32;223,32;223,32;223,32;223,32;228,83;228,83;195,43;195,43;195,2;223,32;223,32;193,49;223,32;223,32;223,32
03.06.2017;02 - 03;195,58;208,67;208,67;208,67;208,67;208,67;213,8;213,8;194,98;194,98;192,9;208,67;208,67;192,82;208,67;208,67;208,67
03.06.2017;03 - 04;194,68;196,47;196,47;196,47;196,47;196,47;201,3;201,3;194,83;194,83;192,38;196,47;196,47;192,53;196,47;196,47;196,47
03.06.2017;04 - 05;191,78;192,38;192,38;192,38;192,38;192,38;197,06;197,06;192,38;192,38;191,56;192,38;192,38;192,38;192,38;192,38;192,38
03.06.2017;05 - 06;185,83;185,98;185,98;185,98;185,98;185,98;185,98;185,98;185,98;185,98;185,98;185,98;185,98;185,98;185,98;185,98;185,98
03.06.2017;06 - 07;187,24;188,06;188,06;188,06;188,06;188,06;197,21;197,21;188,06;188,06;188,06;188,06;188,06;188,06;188,06;227,42;227,42
03.06.2017;07 - 08;193,49;193,64;193,64;193,64;193,64;193,64;200,04;200,04;193,64;193,64;193,64;193,64;193,64;192,82;193,64;270,34;270,34
03.06.2017;08 - 09;195,73;195,87;195,87;195,87;195,87;195,87;229,05;229,05;195,87;195,87;195,87;195,87;195,87;194,16;195,87;372,41;372,41
03.06.2017;09 - 10;199,67;212,54;212,54;212,54;212,54;212,54;232,48;232,48;197,06;197,06;197,06;212,54;212,54;195,28;212,54;394,65;394,65
03.06.2017;10 - 11;201,6;210,6;210,6;210,6;210,6;210,6;210,6;210,6;201,83;201,83;201,83;210,6;210,6;196,62;210,6;394,65;394,65
03.06.2017;11 - 12;199,59;201,08;201,08;201,08;201,08;201,08;201,08;201,08;201,08;201,08;201,08;201,08;201,08;196,62;201,08;372,18;372,18
03.06.2017;12 - 13;196,92;197,06;197,06;197,06;197,06;197,06;197,06;197,06;197,06;197,06;197,06;197,06;197,06;195,8;197,06;365,04;365,04
03.06.2017;13 - 14;198,85;200,34;200,34;200,34;200,34;200,34;200,34;200,34;200,34;200,34;200,34;200,34;200,34;195,06;200,34;394,95;394,95
03.06.2017;14 - 15;197,51;198,7;198,7;198,7;198,7;198,7;198,7;198,7;198,7;198,7;198,7;198,7;198,7;194,54;198,7;366,53;366,53
03.06.2017;15 - 16;197,81;200,64;200,64;200,64;200,64;200,64;200,64;200,64;199;199;199;200,64;200,64;194,09;200,64;338,41;338,41
03.06.2017;16 - 17;196,39;205,4;205,4;205,4;205,4;205,4;210,45;210,45;196,1;196,1;195,43;205,4;205,4;194,16;205,4;327,47;327,47
03.06.2017;17 - 18;197,51;213,21;213,21;213,21;213,21;213,21;252,49;252,49;196,32;196,32;196,32;213,21;213,21;194,54;213,21;269,75;269,75
03.06.2017;18 - 19;201,6;219,75;219,75;219,75;219,75;219,75;277,48;277,48;196,54;196,54;196,54;219,75;219,75;194,76;219,75;265,88;265,88
03.06.2017;19 - 20;200,86;214,62;214,62;214,62;214,62;214,62;283,88;283,88;196,69;196,69;196,69;214,62;214,62;194,83;214,62;270,04;270,04
03.06.2017;20 - 21;196,77;204,95;204,95;204,95;204,95;204,95;274,95;274,95;196,47;196,47;196,47;204,95;204,95;194,83;204,95;262,08;262,08
03.06.2017;21 - 22;196,62;202,2;202,2;202,2;202,2;202,2;275,03;275,03;196,47;196,47;196,47;202,2;202,2;194,39;202,2;266,62;266,62
03.06.2017;22 - 23;196,99;203,69;203,69;203,69;203,69;203,69;286,93;286,93;196,17;196,17;196,17;203,69;203,69;193,72;203,69;257,1;257,1
03.06.2017;23 - 00;194,98;194,61;194,61;194,61;194,61;194,61;267,14;267,14;194,61;194,61;193,12;194,61;194,61;193,05;194,61;194,61;194,61
04.06.2017;00 - 01;195,72;195,72;195,72;195,72;195,72;195,72;222,65;222,65;195,72;195,72;195,72;195,72;195,72;195,72;195,72;212,98;212,98
04.06.2017;01 - 02;190,96;187,24;187,24;187,24;187,24;187,24;200,33;200,33;187,24;193,93;187,24;187,24;187,24;187,24;187,24;187,24;187,24
04.06.2017;02 - 03;176,83;176,83;176,83;176,83;176,83;176,83;172,88;176,83;176,83;176,83;176,83;176,83;176,83;176,83;176,83;176,83;176,83
04.06.2017;03 - 04;170,2;170,2;170,2;170,2;170,2;170,2;167,68;170,2;170,2;170,2;170,2;170,2;170,2;170,2;170,2;174,97;174,97
04.06.2017;04 - 05;160,53;160,53;160,53;160,53;160,53;160,53;160,53;160,53;160,53;160,53;160,53;160,53;160,53;160,53;160,53;171,02;171,02
04.06.2017;05 - 06;150,71;148,63;148,63;148,63;148,63;148,63;148,63;148,63;148,63;148,63;148,63;148,63;148,63;148,63;148,63;148,63;148,63
04.06.2017;06 - 07;148,71;151,23;151,23;151,23;151,23;151,23;151,23;151,23;151,23;151,23;151,23;151,23;151,23;151,23;151,23;190,81;190,81
04.06.2017;07 - 08;170,58;170,58;170,58;170,58;170,58;170,58;170,58;170,58;170,58;170,58;170,58;170,58;170,58;170,58;170,58;227,48;227,48
04.06.2017;08 - 09;179,5;179,5;179,5;179,5;179,5;179,5;179,5;179,5;179,5;179,5;179,5;179,5;179,5;179,5;179,5;227,56;227,56
04.06.2017;09 - 10;185,9;185,9;185,9;185,9;185,9;185,9;185,9;185,9;185,9;185,9;185,9;185,9;185,9;185,9;185,9;266,84;266,84
04.06.2017;10 - 11;193,56;193,64;193,64;193,64;193,64;193,64;193,64;193,64;193,64;193,64;193,64;193,64;193,64;192,22;193,64;270,26;270,26
04.06.2017;11 - 12;192,3;192,3;192,3;192,3;192,3;192,3;192,3;192,3;192,3;192,3;192,3;192,3;192,3;192,3;192,3;260,22;260,22
04.06.2017;12 - 13;193,49;194,16;194,16;194,16;194,16;194,16;254,12;254,12;192,89;192,89;192,89;194,16;194,16;192,22;194,16;267,58;267,58
04.06.2017;13 - 14;184,78;184,93;184,93;184,93;184,93;184,93;123,64;184,93;184,93;184,93;184,93;184,93;184,93;184,93;184,93;297,86;297,86
04.06.2017;14 - 15;181,21;182,85;182,85;182,85;182,85;182,85;179,43;182,85;179,43;179,43;179,43;182,85;182,85;182,85;182,85;297,78;297,78
04.06.2017;15 - 16;178,68;179,5;179,5;179,5;179,5;179,5;178,24;179,5;178,24;178,24;178,24;179,5;179,5;179,5;179,5;356,77;356,77
04.06.2017;16 - 17;181,36;181,81;181,81;181,81;181,81;181,81;181,81;181,81;181,81;181,81;181,81;181,81;181,81;181,81;181,81;228,08;228,08
04.06.2017;17 - 18;185,16;185,53;185,53;185,53;185,53;185,53;76,1;185,53;185,53;185,53;185,53;185,53;185,53;185,53;185,53;217,59;217,59
04.06.2017;18 - 19;191,33;191,63;191,63;191,63;191,63;200,41;191,63;191,63;191,63;191,63;191,63;191,63;191,63;189,69;200,41;216,55;216,55
04.06.2017;19 - 20;196,09;200,85;200,85;200,85;200,85;200,85;231,06;231,06;195,94;195,94;195,94;200,85;200,85;189,84;200,85;228,3;228,3
04.06.2017;20 - 21;196,98;196,69;196,69;196,69;196,69;196,69;259,7;259,7;196,69;196,69;196,69;196,69;196,69;190,44;196,69;357,07;357,07
04.06.2017;21 - 22;196,61;196,98;196,98;196,98;196,98;196,98;208,29;260,29;196,98;196,98;196,98;196,98;196,98;191,26;196,98;260,81;260,81
04.06.2017;22 - 23;200,85;223,77;223,77;223,77;227,56;223,77;223,77;227,56;196,91;196,91;196,91;223,77;223,77;192,3;223,77;227,56;227,56
04.06.2017;23 - 00;195,57;195,79;195,79;195,79;195,79;195,79;195,79;195,79;195,79;195,79;195,79;195,79;195,79;191,63;195,79;227,71;227,71
05.06.2017;00 - 01;184,12;184,04;184,04;184,04;184,04;184,04;184,04;184,04;184,04;184,04;184,04;184,04;184,04;184,04;184,04;184,04;184,04
05.06.2017;01 - 02;178,09;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02
05.06.2017;02 - 03;167,9;167,6;167,6;167,6;167,6;167,6;167,6;167,6;167,6;167,6;167,6;167,6;167,6;167,6;167,6;167,6;167,6
05.06.2017;03 - 04;161,5;161,28;161,28;161,28;161,28;161,28;161,28;161,28;161,28;161,28;161,28;161,28;161,28;161,28;161,28;161,28;161,28
05.06.2017;04 - 05;161,5;161,05;161,05;161,05;161,05;161,05;161,05;161,05;161,05;161,05;161,05;161,05;161,05;161,05;161,05;161,05;161,05
05.06.2017;05 - 06;172,73;171,77;171,77;171,77;171,77;171,77;171,77;171,77;171,77;171,77;171,77;171,77;171,77;171,77;171,77;171,77;171,77
05.06.2017;06 - 07;184,78;179,28;179,28;179,28;179,28;416,66;179,28;179,28;179,28;179,28;179,28;179,28;179,28;179,28;416,66;416,66;416,66
05.06.2017;07 - 08;193,49;183,15;183,15;183,15;183,15;707,97;183,15;183,15;183,15;183,15;183,15;183,15;183,15;183,15;707,97;707,97;707,97
05.06.2017;08 - 09;200,33;201;201;201;201;744,35;201;201;196,54;196,54;196,54;201;201;196,46;744,35;744,35;744,35
05.06.2017;09 - 10;200,48;197,28;197,28;197,28;197,28;510,98;201,75;197,28;197,28;197,28;197,28;197,28;197,28;197,28;510,98;510,98;510,98
05.06.2017;10 - 11;194,75;185,6;185,6;185,6;185,6;537,84;181,14;185,6;185,6;185,6;185,6;185,6;185,6;185,6;537,84;537,84;537,84
05.06.2017;11 - 12;197,13;188,28;188,28;188,28;188,28;634,62;188,28;188,28;188,28;188,28;188,28;188,28;188,28;188,28;634,62;634,62;634,62
05.06.2017;12 - 13;190,59;182,4;182,4;182,4;182,4;744,12;182,4;182,4;182,4;182,4;182,4;182,4;182,4;182,4;744,12;744,12;744,12
05.06.2017;13 - 14;185,53;179,35;179,35;179,35;179,35;543,79;179,35;179,35;179,35;179,35;179,35;179,35;179,35;179,35;543,79;543,79;543,79
05.06.2017;14 - 15;185,08;179,06;179,06;179,06;179,06;568,34;171,69;179,06;179,06;179,06;179,06;179,06;179,06;179,06;568,34;568,34;568,34
05.06.2017;15 - 16;185,6;183,67;183,67;183,67;183,67;287,44;177,35;183,67;183,67;183,67;183,67;183,67;183,67;183,67;287,44;319,58;319,58
05.06.2017;16 - 17;194,23;193,41;193,41;193,41;193,41;193,41;193,41;193,41;193,41;193,41;193,41;193,41;193,41;193,41;193,41;283,28;283,28
05.06.2017;17 - 18;200,48;200,11;200,11;200,11;200,11;283,5;213,8;213,8;198,84;198,84;198,84;200,11;200,11;197,88;283,5;283,5;283,5
05.06.2017;18 - 19;204,42;224,81;224,81;224,81;224,81;315,49;224,81;224,81;198,99;198,99;198,99;224,81;224,81;197,8;315,49;315,49;315,49
05.06.2017;19 - 20;204,94;231,35;231,35;231,35;231,35;302,62;290,2;290,2;199,22;199,22;199,22;231,35;231,35;198,03;302,62;302,62;302,62
05.06.2017;20 - 21;200,56;201,82;201,82;201,82;201,82;201,82;294,96;294,96;199,37;199,37;199,37;201,82;201,82;198,17;201,82;282,91;282,91
05.06.2017;21 - 22;199,74;199,07;199,07;199,07;199,07;199,07;287,22;287,22;199,07;199,07;199,07;199,07;199,07;198,17;199,07;282,98;282,98
05.06.2017;22 - 23;199,96;203,16;203,16;203,16;203,16;203,16;285,81;285,81;199,07;199,07;199,07;203,16;203,16;198,25;203,16;254,04;254,04
05.06.2017;23 - 00;194,9;194,16;194,16;194,16;194,16;194,16;194,16;194,16;194,16;194,16;194,16;194,16;194,16;194,16;194,16;233,36;233,36
06.06.2017;00 - 01;182,7;180,17;180,17;180,17;180,17;180,17;180,17;180,17;180,17;180,17;180,17;180,17;180,17;180,17;180,17;228,15;228,15
06.06.2017;01 - 02;152,87;148,33;148,33;148,33;148,33;148,33;143,57;148,33;148,33;148,33;148,33;148,33;148,33;148,33;148,33;229,2;229,2
06.06.2017;02 - 03;125,27;111,36;111,36;111,36;111,36;111,36;107,79;111,36;111,36;111,36;111,36;111,36;111,36;111,36;111,36;223,77;223,77
06.06.2017;03 - 04;100,28;80,34;80,34;80,34;80,34;80,34;78,41;80,34;80,34;80,34;80,34;80,34;80,34;80,34;80,34;223,84;223,84
06.06.2017;04 - 05;98,42;76,03;76,03;76,03;76,03;76,03;76,03;76,03;76,03;76,03;76,03;76,03;76,03;76,03;76,03;223,32;223,32
06.06.2017;05 - 06;142,31;131,67;131,67;131,67;131,67;131,67;99,53;131,67;131,67;131,67;131,67;131,67;131,67;131,67;131,67;231,2;231,2
06.06.2017;06 - 07;188,95;183,15;183,15;183,15;183,15;185,83;186,42;185,16;183,15;183,15;183,15;183,15;183,15;183,15;185,83;372,55;372,55
06.06.2017;07 - 08;201,45;196,91;196,91;196,91;196,91;204,2;225,85;225,85;196,91;196,91;196,91;196,91;196,91;196,91;204,2;379,91;379,91
06.06.2017;08 - 09;213,13;203,61;203,61;203,61;203,61;401,19;203,61;203,61;203,61;203,61;203,61;203,61;203,61;203,61;401,19;930,4;930,4
06.06.2017;09 - 10;210,6;201,89;201,89;201,89;201,89;325,75;201,89;201,89;201,89;201,89;201,89;201,89;201,89;201,89;325,75;967,14;967,14
06.06.2017;10 - 11;206,06;198,77;198,77;198,77;198,77;401,26;198,77;198,77;198,77;198,77;198,77;198,77;198,77;198,77;401,26;967,14;967,14
06.06.2017;11 - 12;202,27;195,72;195,72;195,72;195,72;420,68;195,72;195,72;195,72;195,72;195,72;195,72;195,72;195,72;420,68;929,95;929,95
06.06.2017;12 - 13;195,12;190,59;190,59;190,59;190,59;474,98;193,04;190,59;190,59;190,59;190,59;190,59;190,59;190,59;474,98;967,29;967,29
06.06.2017;13 - 14;183,74;176,9;176,9;176,9;176,9;402;174,44;176,9;176,9;176,9;176,9;176,9;176,9;176,9;402;967,29;967,29
06.06.2017;14 - 15;177,79;168,94;168,94;168,94;168,94;342,57;168,64;168,94;168,94;168,94;168,94;168,94;168,94;168,94;342,57;744,5;744,5
06.06.2017;15 - 16;170,43;160,24;160,24;160,24;160,24;160,24;148,33;160,24;160,24;160,24;160,24;160,24;160,24;160,24;160,24;372,62;372,62
06.06.2017;16 - 17;166,26;156,07;156,07;156,07;156,07;156,07;138,51;156,07;156,07;156,07;156,07;156,07;156,07;156,07;156,07;372,47;372,47
06.06.2017;17 - 18;171,84;163,29;163,29;163,29;163,29;199,81;163,29;163,29;163,29;163,29;163,29;163,29;163,29;163,29;199,81;372,47;372,47
06.06.2017;18 - 19;176,97;169,01;169,01;169,01;169,01;214,91;169,01;169,01;169,01;169,01;169,01;169,01;169,01;169,01;214,91;372,69;372,69
06.06.2017;19 - 20;178,09;171,69;171,69;171,69;171,69;208,52;171,69;171,69;171,69;171,69;171,69;171,69;171,69;171,69;208,52;372,62;372,62
06.06.2017;20 - 21;169,09;163,06;163,06;163,06;163,06;163,06;163,06;163,06;163,06;163,06;163,06;163,06;163,06;163,06;163,06;269,22;269,22
06.06.2017;21 - 22;155,33;152,05;152,05;152,05;152,05;152,05;152,05;152,05;152,05;152,05;152,05;152,05;152,05;152,05;152,05;258,28;258,28
06.06.2017;22 - 23;154,06;150,49;150,49;150,49;150,49;150,49;150,49;150,49;150,49;150,49;150,49;150,49;150,49;150,49;150,49;225,77;225,77
06.06.2017;23 - 00;103,92;100,8;100,8;100,8;100,8;100,8;32,66;100,8;100,8;100,8;100,8;100,8;100,8;100,8;100,8;188,95;188,95
07.06.2017;00 - 01;96,19;79,38;79,38;79,38;79,38;79,38;79,38;79,38;79,38;79,38;79,38;79,38;79,38;79,38;79,38;79,38;79,38
07.06.2017;01 - 02;78,48;65,47;65,47;65,47;65,47;65,47;65,47;65,47;65,47;65,47;65,47;65,47;65,47;65,47;65,47;65,47;65,47
07.06.2017;02 - 03;61,6;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74;50,74
07.06.2017;03 - 04;37,49;34,44;34,44;34,44;34,44;34,44;34,44;34,44;34,44;34,44;34,44;38,61;38,61;38,61;34,44;34,44;34,44
07.06.2017;04 - 05;37,2;32,88;32,88;32,88;32,88;32,88;32,88;32,88;32,88;32,88;32,88;38,83;38,83;38,83;32,88;32,88;32,88
07.06.2017;05 - 06;74,32;42,48;42,48;42,48;42,48;174,01;42,48;42,48;42,48;42,48;42,48;42,48;42,48;50,36;174,01;174,01;174,01
07.06.2017;06 - 07;166,49;147,3;147,3;147,3;147,3;360,36;147,3;147,3;147,3;147,3;147,3;147,3;147,3;147,3;360,36;360,36;360,36
07.06.2017;07 - 08;187,25;176,16;176,16;176,16;176,16;446,73;176,16;176,16;176,16;176,16;176,16;176,16;176,16;176,16;446,73;446,73;446,73
07.06.2017;08 - 09;191,71;182,49;182,49;182,49;182,49;521,12;182,49;182,49;182,49;182,49;182,49;182,49;182,49;182,49;521,12;521,12;521,12
07.06.2017;09 - 10;190,22;178,02;178,02;178,02;178,02;454,47;178,02;178,02;178,02;178,02;178,02;178,02;178,02;178,02;454,47;454,47;454,47
07.06.2017;10 - 11;187,02;175,42;175,42;175,42;175,42;483,55;175,42;175,42;175,42;175,42;175,42;175,42;175,42;175,42;483,55;483,55;483,55
07.06.2017;11 - 12;180,25;171,03;171,03;171,03;171,03;454,17;171,03;171,03;171,03;171,03;171,03;171,03;171,03;171,03;454,17;454,17;454,17
07.06.2017;12 - 13;177,13;165,67;165,67;165,67;165,67;454,47;165,67;165,67;165,67;165,67;165,67;165,67;165,67;165,67;454,47;454,47;454,47
